Data;Cidade;UF;Vendedor;Salario;Veículo;Preço
25/jan/20;Americana;SP;Bento Martins;2050;Logan;59337
25/jan/20;Americana;SP;Bento Martins;2050;Fiesta;56875
25/jan/20;Americana;SP;Bento Martins;2050;Gol;38280
25/jan/20;Americana;SP;Bento Martins;2050;Corola;31071
25/jan/20;Americana;SP;Bento Martins;2050;Pálio;44875
25/jan/20;Americana;SP;Bento Martins;2050;Corola;40049
24/jan/20;Americana;SP;Bento Martins;2050;Logan;58472
24/jan/20;Americana;SP;Bento Martins;2050;Corola;46538
24/jan/20;Americana;SP;Bento Martins;2050;Uno;42829
24/jan/20;Americana;SP;Bento Martins;2050;Fiesta;39110
24/jan/20;Americana;SP;Bento Martins;2050;Pálio;21421
24/jan/20;Americana;SP;Bento Martins;2050;Polo;53197
24/jan/20;Americana;SP;Bento Martins;2050;Corola;39381
24/jan/20;Americana;SP;Bento Martins;2050;Pálio;11748
24/jan/20;Americana;SP;Bento Martins;2050;Cruze;42319
24/jan/20;Americana;SP;Bento Martins;2050;Gol;35226
24/jan/20;Americana;SP;Bento Martins;2050;Pálio;28824
04/jan/20;Americana;SP;Bento Martins;2050;EcoSport;31710
04/jan/20;Americana;SP;Bento Martins;2050;Corola;30892
04/jan/20;Americana;SP;Bento Martins;2050;Logan;36234
04/jan/20;Americana;SP;Bento Martins;2050;EcoSport;33694
04/jan/20;Americana;SP;Bento Martins;2050;Gol;13031
04/jan/20;Americana;SP;Bento Martins;2050;Civic;36710
04/jan/20;Americana;SP;Bento Martins;2050;EcoSport;14196
04/jan/20;Americana;SP;Bento Martins;2050;Corola;20613
04/jan/20;Americana;SP;Bento Martins;2050;Ka;22978
04/jan/20;Americana;SP;Bento Martins;2050;Pálio;25389
04/jan/20;Americana;SP;Bento Martins;2050;Uno;35030
09/jan/20;Americana;SP;Bento Martins;2050;Fiesta;53257
09/jan/20;Americana;SP;Bento Martins;2050;Uno;18585
09/jan/20;Americana;SP;Bento Martins;2050;Cruze;23516
09/jan/20;Americana;SP;Bento Martins;2050;Fiesta;42887
09/jan/20;Americana;SP;Bento Martins;2050;Logan;52362
09/jan/20;Americana;SP;Bento Martins;2050;EcoSport;18191
09/jan/20;Americana;SP;Bento Martins;2050;Logan;54115
09/jan/20;Americana;SP;Bento Martins;2050;Cruze;51397
24/jan/20;Americana;SP;Bento Martins;2050;Pálio;14200
24/jan/20;Americana;SP;Bento Martins;2050;Pálio;59330
24/jan/20;Americana;SP;Bento Martins;2050;EcoSport;24592
24/jan/20;Americana;SP;Bento Martins;2050;Civic;49606
24/jan/20;Americana;SP;Bento Martins;2050;Uno;21304
24/jan/20;Americana;SP;Bento Martins;2050;Cruze;39591
24/jan/20;Americana;SP;Bento Martins;2050;Logan;29494
24/jan/20;Americana;SP;Bento Martins;2050;Ka;57260
24/jan/20;Americana;SP;Bento Martins;2050;EcoSport;27536
24/jan/20;Americana;SP;Bento Martins;2050;Ka;14284
17/jan/20;Americana;SP;Bento Martins;2050;EcoSport;17592
17/jan/20;Americana;SP;Bento Martins;2050;Fiesta;24881
17/jan/20;Americana;SP;Bento Martins;2050;Fiesta;29959
17/jan/20;Americana;SP;Bento Martins;2050;Gol;48250
17/jan/20;Americana;SP;Bento Martins;2050;Cruze;53990
17/jan/20;Americana;SP;Bento Martins;2050;Polo;39978
25/jan/20;Americana;SP;Bento Martins;2050;Pálio;15571
25/jan/20;Americana;SP;Bento Martins;2050;Fiesta;44524
12/jan/20;Americana;SP;Bento Martins;2050;Cruze;36510
12/jan/20;Americana;SP;Bento Martins;2050;Fiesta;41323
12/jan/20;Americana;SP;Bento Martins;2050;Polo;42961
12/jan/20;Americana;SP;Bento Martins;2050;Fiesta;29656
12/jan/20;Americana;SP;Bento Martins;2050;Cruze;44770
12/jan/20;Americana;SP;Bento Martins;2050;Cruze;17644
02/jan/20;Americana;SP;Bento Martins;2050;Gol;59751
02/jan/20;Americana;SP;Bento Martins;2050;Polo;48305
02/jan/20;Americana;SP;Bento Martins;2050;Pálio;33236
02/jan/20;Americana;SP;Bento Martins;2050;Fiesta;25986
18/jan/20;Americana;SP;Bento Martins;2050;Fiesta;51005
18/jan/20;Americana;SP;Bento Martins;2050;Logan;20079
18/jan/20;Americana;SP;Bento Martins;2050;Pálio;19777
18/jan/20;Americana;SP;Bento Martins;2050;Fiesta;50533
09/jan/20;Americana;SP;Bento Martins;2050;Polo;58937
09/jan/20;Americana;SP;Bento Martins;2050;Polo;23037
09/jan/20;Americana;SP;Bento Martins;2050;Cruze;17651
09/jan/20;Americana;SP;Bento Martins;2050;Corola;41045
09/jan/20;Americana;SP;Bento Martins;2050;EcoSport;29209
09/jan/20;Americana;SP;Bento Martins;2050;Civic;15811
17/jan/20;Americana;SP;Bento Martins;2050;Civic;23890
17/jan/20;Americana;SP;Bento Martins;2050;Corola;51039
17/jan/20;Americana;SP;Bento Martins;2050;Fiesta;29967
19/fev/20;Americana;SP;Bento Martins;2050;EcoSport;47816
19/fev/20;Americana;SP;Bento Martins;2050;Fiesta;31201
19/fev/20;Americana;SP;Bento Martins;2050;Uno;48594
19/fev/20;Americana;SP;Bento Martins;2050;EcoSport;48105
19/fev/20;Americana;SP;Bento Martins;2050;Ka;59168
19/fev/20;Americana;SP;Bento Martins;2050;EcoSport;51181
18/fev/20;Americana;SP;Bento Martins;2050;Logan;30767
18/fev/20;Americana;SP;Bento Martins;2050;Uno;26700
18/fev/20;Americana;SP;Bento Martins;2050;Fiesta;16047
18/fev/20;Americana;SP;Bento Martins;2050;Pálio;45327
18/fev/20;Americana;SP;Bento Martins;2050;Pálio;55284
18/fev/20;Americana;SP;Bento Martins;2050;Logan;37868
18/fev/20;Americana;SP;Bento Martins;2050;Uno;14187
18/fev/20;Americana;SP;Bento Martins;2050;Uno;23918
18/fev/20;Americana;SP;Bento Martins;2050;Polo;10565
18/fev/20;Americana;SP;Bento Martins;2050;Uno;40677
18/fev/20;Americana;SP;Bento Martins;2050;Pálio;59254
20/fev/20;Americana;SP;Bento Martins;2050;EcoSport;33857
20/fev/20;Americana;SP;Bento Martins;2050;Uno;10874
20/fev/20;Americana;SP;Bento Martins;2050;Civic;48556
20/fev/20;Americana;SP;Bento Martins;2050;Pálio;32782
20/fev/20;Americana;SP;Bento Martins;2050;EcoSport;59344
20/fev/20;Americana;SP;Bento Martins;2050;Gol;33891
20/fev/20;Americana;SP;Bento Martins;2050;Logan;59887
20/fev/20;Americana;SP;Bento Martins;2050;Ka;37645
20/fev/20;Americana;SP;Bento Martins;2050;Gol;51157
20/fev/20;Americana;SP;Bento Martins;2050;Civic;40132
04/fev/20;Americana;SP;Bento Martins;2050;Civic;55471
04/fev/20;Americana;SP;Bento Martins;2050;Gol;44029
04/fev/20;Americana;SP;Bento Martins;2050;Corola;21270
04/fev/20;Americana;SP;Bento Martins;2050;EcoSport;16094
04/fev/20;Americana;SP;Bento Martins;2050;Civic;43784
20/fev/20;Americana;SP;Bento Martins;2050;Gol;38492
20/fev/20;Americana;SP;Bento Martins;2050;EcoSport;44091
20/fev/20;Americana;SP;Bento Martins;2050;Polo;29702
20/fev/20;Americana;SP;Bento Martins;2050;Corola;26222
20/fev/20;Americana;SP;Bento Martins;2050;EcoSport;30858
20/fev/20;Americana;SP;Bento Martins;2050;Gol;30630
20/fev/20;Americana;SP;Bento Martins;2050;EcoSport;16867
20/fev/20;Americana;SP;Bento Martins;2050;Gol;13883
20/fev/20;Americana;SP;Bento Martins;2050;Pálio;50812
20/fev/20;Americana;SP;Bento Martins;2050;Cruze;30455
12/fev/20;Americana;SP;Bento Martins;2050;Polo;42540
12/fev/20;Americana;SP;Bento Martins;2050;Cruze;12355
12/fev/20;Americana;SP;Bento Martins;2050;Fiesta;46928
12/fev/20;Americana;SP;Bento Martins;2050;Cruze;20292
11/fev/20;Americana;SP;Bento Martins;2050;Corola;25593
11/fev/20;Americana;SP;Bento Martins;2050;Gol;45228
11/fev/20;Americana;SP;Bento Martins;2050;Logan;59643
11/fev/20;Americana;SP;Bento Martins;2050;EcoSport;29366
11/fev/20;Americana;SP;Bento Martins;2050;Cruze;38537
11/fev/20;Americana;SP;Bento Martins;2050;Ka;21783
11/fev/20;Americana;SP;Bento Martins;2050;Fiesta;23348
07/fev/20;Americana;SP;Bento Martins;2050;Civic;59276
07/fev/20;Americana;SP;Bento Martins;2050;Ka;38174
07/fev/20;Americana;SP;Bento Martins;2050;EcoSport;41847
07/fev/20;Americana;SP;Bento Martins;2050;Fiesta;37821
12/fev/20;Americana;SP;Bento Martins;2050;Gol;50274
12/fev/20;Americana;SP;Bento Martins;2050;Gol;45550
12/fev/20;Americana;SP;Bento Martins;2050;Polo;33060
12/fev/20;Americana;SP;Bento Martins;2050;Fiesta;27806
12/fev/20;Americana;SP;Bento Martins;2050;Ka;30980
12/fev/20;Americana;SP;Bento Martins;2050;Ka;22149
12/fev/20;Americana;SP;Bento Martins;2050;Cruze;46858
12/fev/20;Americana;SP;Bento Martins;2050;Civic;56241
12/fev/20;Americana;SP;Bento Martins;2050;Corola;48122
12/fev/20;Americana;SP;Bento Martins;2050;EcoSport;22877
20/mar/20;Americana;SP;Bento Martins;2050;Fiesta;54518
20/mar/20;Americana;SP;Bento Martins;2050;Ka;59680
20/mar/20;Americana;SP;Bento Martins;2050;Fiesta;54293
20/mar/20;Americana;SP;Bento Martins;2050;Gol;45683
13/mar/20;Americana;SP;Bento Martins;2050;Cruze;12948
13/mar/20;Americana;SP;Bento Martins;2050;Polo;32276
13/mar/20;Americana;SP;Bento Martins;2050;Fiesta;10263
13/mar/20;Americana;SP;Bento Martins;2050;Corola;16791
13/mar/20;Americana;SP;Bento Martins;2050;Pálio;22871
19/mar/20;Americana;SP;Bento Martins;2050;Polo;18612
19/mar/20;Americana;SP;Bento Martins;2050;Corola;12272
19/mar/20;Americana;SP;Bento Martins;2050;Ka;39628
19/mar/20;Americana;SP;Bento Martins;2050;Gol;50266
19/mar/20;Americana;SP;Bento Martins;2050;Logan;51590
19/mar/20;Americana;SP;Bento Martins;2050;Cruze;26361
19/mar/20;Americana;SP;Bento Martins;2050;Uno;25839
19/mar/20;Americana;SP;Bento Martins;2050;Fiesta;13963
19/mar/20;Americana;SP;Bento Martins;2050;Fiesta;28249
19/mar/20;Americana;SP;Bento Martins;2050;Corola;16448
16/mar/20;Americana;SP;Bento Martins;2050;Pálio;53425
16/mar/20;Americana;SP;Bento Martins;2050;Uno;38440
16/mar/20;Americana;SP;Bento Martins;2050;Uno;13772
24/mar/20;Americana;SP;Bento Martins;2050;Ka;15444
14/mar/20;Americana;SP;Bento Martins;2050;Pálio;35193
14/mar/20;Americana;SP;Bento Martins;2050;Pálio;48737
14/mar/20;Americana;SP;Bento Martins;2050;Uno;28615
14/mar/20;Americana;SP;Bento Martins;2050;Civic;24083
14/mar/20;Americana;SP;Bento Martins;2050;Gol;37638
14/mar/20;Americana;SP;Bento Martins;2050;Uno;26143
14/mar/20;Americana;SP;Bento Martins;2050;EcoSport;38149
14/mar/20;Americana;SP;Bento Martins;2050;Corola;39916
14/mar/20;Americana;SP;Bento Martins;2050;Gol;36003
14/mar/20;Americana;SP;Bento Martins;2050;Fiesta;17958
26/mar/20;Americana;SP;Bento Martins;2050;Corola;18742
26/mar/20;Americana;SP;Bento Martins;2050;Pálio;40643
26/mar/20;Americana;SP;Bento Martins;2050;Ka;42486
26/mar/20;Americana;SP;Bento Martins;2050;Fiesta;50183
26/mar/20;Americana;SP;Bento Martins;2050;Cruze;39010
26/mar/20;Americana;SP;Bento Martins;2050;Logan;32328
26/mar/20;Americana;SP;Bento Martins;2050;Civic;13388
26/mar/20;Americana;SP;Bento Martins;2050;Civic;48069
26/mar/20;Americana;SP;Bento Martins;2050;Corola;56238
26/mar/20;Americana;SP;Bento Martins;2050;Gol;11450
07/mar/20;Americana;SP;Bento Martins;2050;Ka;21610
07/mar/20;Americana;SP;Bento Martins;2050;Gol;20583
07/mar/20;Americana;SP;Bento Martins;2050;EcoSport;31680
07/mar/20;Americana;SP;Bento Martins;2050;Cruze;39650
07/mar/20;Americana;SP;Bento Martins;2050;Logan;10749
07/mar/20;Americana;SP;Bento Martins;2050;Cruze;41490
07/mar/20;Americana;SP;Bento Martins;2050;Civic;46118
16/mar/20;Americana;SP;Bento Martins;2050;Pálio;36993
16/mar/20;Americana;SP;Bento Martins;2050;Ka;18965
10/mar/20;Americana;SP;Bento Martins;2050;Logan;58135
10/mar/20;Americana;SP;Bento Martins;2050;Cruze;58462
10/mar/20;Americana;SP;Bento Martins;2050;Cruze;57271
10/mar/20;Americana;SP;Bento Martins;2050;Pálio;35150
10/mar/20;Americana;SP;Bento Martins;2050;Polo;54242
10/mar/20;Americana;SP;Bento Martins;2050;Cruze;36379
10/mar/20;Americana;SP;Bento Martins;2050;Ka;56066
10/mar/20;Americana;SP;Bento Martins;2050;Gol;48306
11/mar/20;Americana;SP;Bento Martins;2050;Cruze;26022
11/mar/20;Americana;SP;Bento Martins;2050;EcoSport;47741
07/mar/20;Americana;SP;Bento Martins;2050;EcoSport;13801
07/mar/20;Americana;SP;Bento Martins;2050;Logan;24039
07/mar/20;Americana;SP;Bento Martins;2050;Polo;24975
07/mar/20;Americana;SP;Bento Martins;2050;Uno;50179
07/mar/20;Americana;SP;Bento Martins;2050;EcoSport;15723
07/mar/20;Americana;SP;Bento Martins;2050;Logan;48616
24/mar/20;Americana;SP;Bento Martins;2050;Uno;43989
24/mar/20;Americana;SP;Bento Martins;2050;Pálio;25477
24/mar/20;Americana;SP;Bento Martins;2050;Pálio;26388
24/mar/20;Americana;SP;Bento Martins;2050;Fiesta;12765
24/mar/20;Americana;SP;Bento Martins;2050;Cruze;23560
24/mar/20;Americana;SP;Bento Martins;2050;Civic;28408
24/mar/20;Americana;SP;Bento Martins;2050;Fiesta;35172
22/mar/20;Americana;SP;Bento Martins;2050;Fiesta;46282
22/mar/20;Americana;SP;Bento Martins;2050;Civic;17622
22/mar/20;Americana;SP;Bento Martins;2050;Pálio;45419
22/mar/20;Americana;SP;Bento Martins;2050;Civic;13657
22/mar/20;Americana;SP;Bento Martins;2050;Corola;21866
22/mar/20;Americana;SP;Bento Martins;2050;EcoSport;43935
22/mar/20;Americana;SP;Bento Martins;2050;Corola;59884
22/mar/20;Americana;SP;Bento Martins;2050;Pálio;49352
22/mar/20;Americana;SP;Bento Martins;2050;Logan;51101
22/mar/20;Americana;SP;Bento Martins;2050;Cruze;40960
22/mar/20;Americana;SP;Bento Martins;2050;Cruze;23775
10/mar/20;Americana;SP;Bento Martins;2050;Corola;31967
10/mar/20;Americana;SP;Bento Martins;2050;Logan;37490
10/mar/20;Americana;SP;Bento Martins;2050;Ka;40840
10/mar/20;Americana;SP;Bento Martins;2050;Corola;48099
10/mar/20;Americana;SP;Bento Martins;2050;EcoSport;52325
10/mar/20;Americana;SP;Bento Martins;2050;Corola;16670
10/mar/20;Americana;SP;Bento Martins;2050;Gol;42514
10/mar/20;Americana;SP;Bento Martins;2050;Gol;50417
10/mar/20;Americana;SP;Bento Martins;2050;Gol;58705
10/mar/20;Americana;SP;Bento Martins;2050;Gol;27644
10/mar/20;Americana;SP;Bento Martins;2050;Pálio;27643
11/mar/20;Americana;SP;Bento Martins;2050;Logan;46100
11/mar/20;Americana;SP;Bento Martins;2050;Logan;56370
11/mar/20;Americana;SP;Bento Martins;2050;Uno;55208
11/mar/20;Americana;SP;Bento Martins;2050;Gol;59734
13/mar/20;Americana;SP;Bento Martins;2050;Pálio;36963
13/mar/20;Americana;SP;Bento Martins;2050;EcoSport;44092
13/mar/20;Americana;SP;Bento Martins;2050;Logan;55605
13/mar/20;Americana;SP;Bento Martins;2050;Cruze;43171
13/mar/20;Americana;SP;Bento Martins;2050;Logan;24675
13/mar/20;Americana;SP;Bento Martins;2050;Logan;33042
13/mar/20;Americana;SP;Bento Martins;2050;Civic;13667
13/mar/20;Americana;SP;Bento Martins;2050;Polo;49393
13/mar/20;Americana;SP;Bento Martins;2050;Polo;43662
04/mar/20;Americana;SP;Bento Martins;2050;Fiesta;24731
04/mar/20;Americana;SP;Bento Martins;2050;Uno;12979
04/mar/20;Americana;SP;Bento Martins;2050;Ka;43126
04/mar/20;Americana;SP;Bento Martins;2050;Fiesta;38936
04/mar/20;Americana;SP;Bento Martins;2050;Fiesta;58567
04/mar/20;Americana;SP;Bento Martins;2050;Polo;33196
04/mar/20;Americana;SP;Bento Martins;2050;Cruze;10878
04/mar/20;Americana;SP;Bento Martins;2050;Logan;40762
18/mar/20;Americana;SP;Bento Martins;2050;Polo;30043
18/mar/20;Americana;SP;Bento Martins;2050;Ka;49343
18/mar/20;Americana;SP;Bento Martins;2050;Logan;58938
24/mar/20;Americana;SP;Bento Martins;2050;Gol;54806
24/mar/20;Americana;SP;Bento Martins;2050;Fiesta;47400
24/mar/20;Americana;SP;Bento Martins;2050;Ka;13379
24/mar/20;Americana;SP;Bento Martins;2050;Corola;11126
24/mar/20;Americana;SP;Bento Martins;2050;Cruze;41241
24/mar/20;Americana;SP;Bento Martins;2050;Corola;49948
24/mar/20;Americana;SP;Bento Martins;2050;Gol;51124
24/mar/20;Americana;SP;Bento Martins;2050;Ka;44462
24/mar/20;Americana;SP;Bento Martins;2050;Cruze;32862
24/mar/20;Americana;SP;Bento Martins;2050;Fiesta;39390
24/mar/20;Americana;SP;Bento Martins;2050;Logan;55575
24/mar/20;Americana;SP;Bento Martins;2050;Cruze;30908
24/mar/20;Americana;SP;Bento Martins;2050;Civic;57412
24/mar/20;Americana;SP;Bento Martins;2050;Logan;39871
24/mar/20;Americana;SP;Bento Martins;2050;Uno;16560
24/mar/20;Americana;SP;Bento Martins;2050;Civic;16329
24/mar/20;Americana;SP;Bento Martins;2050;Ka;24689
24/mar/20;Americana;SP;Bento Martins;2050;Uno;40453
24/mar/20;Americana;SP;Bento Martins;2050;Uno;40473
24/mar/20;Americana;SP;Bento Martins;2050;Cruze;53825
24/mar/20;Americana;SP;Bento Martins;2050;Civic;40065
04/abr/20;Americana;SP;Bento Martins;2050;EcoSport;51160
04/abr/20;Americana;SP;Bento Martins;2050;EcoSport;54558
04/abr/20;Americana;SP;Bento Martins;2050;Uno;57474
04/abr/20;Americana;SP;Bento Martins;2050;Logan;45131
06/abr/20;Americana;SP;Bento Martins;2050;Polo;54259
06/abr/20;Americana;SP;Bento Martins;2050;Gol;22426
06/abr/20;Americana;SP;Bento Martins;2050;Gol;45111
06/abr/20;Americana;SP;Bento Martins;2050;Civic;36067
06/abr/20;Americana;SP;Bento Martins;2050;Corola;59935
06/abr/20;Americana;SP;Bento Martins;2050;Ka;50929
14/abr/20;Americana;SP;Bento Martins;2050;EcoSport;58289
14/abr/20;Americana;SP;Bento Martins;2050;Fiesta;43781
14/abr/20;Americana;SP;Bento Martins;2050;Civic;36540
14/abr/20;Americana;SP;Bento Martins;2050;Civic;34203
14/abr/20;Americana;SP;Bento Martins;2050;Uno;54773
14/abr/20;Americana;SP;Bento Martins;2050;Fiesta;39777
14/abr/20;Americana;SP;Bento Martins;2050;Gol;19255
14/abr/20;Americana;SP;Bento Martins;2050;Gol;32471
14/abr/20;Americana;SP;Bento Martins;2050;EcoSport;10344
12/abr/20;Americana;SP;Bento Martins;2050;EcoSport;45444
12/abr/20;Americana;SP;Bento Martins;2050;Fiesta;45709
12/abr/20;Americana;SP;Bento Martins;2050;Polo;33948
12/abr/20;Americana;SP;Bento Martins;2050;Fiesta;25410
12/abr/20;Americana;SP;Bento Martins;2050;Ka;33671
12/abr/20;Americana;SP;Bento Martins;2050;Fiesta;15795
12/abr/20;Americana;SP;Bento Martins;2050;Ka;32602
12/abr/20;Americana;SP;Bento Martins;2050;Gol;13362
12/abr/20;Americana;SP;Bento Martins;2050;EcoSport;54306
24/abr/20;Americana;SP;Bento Martins;2050;EcoSport;42376
24/abr/20;Americana;SP;Bento Martins;2050;Uno;43389
24/abr/20;Americana;SP;Bento Martins;2050;Uno;25129
24/abr/20;Americana;SP;Bento Martins;2050;Cruze;25112
24/abr/20;Americana;SP;Bento Martins;2050;Gol;26375
24/abr/20;Americana;SP;Bento Martins;2050;Fiesta;13535
24/abr/20;Americana;SP;Bento Martins;2050;Civic;58311
24/abr/20;Americana;SP;Bento Martins;2050;Pálio;59486
24/abr/20;Americana;SP;Bento Martins;2050;Pálio;58151
24/abr/20;Americana;SP;Bento Martins;2050;Polo;57854
24/abr/20;Americana;SP;Bento Martins;2050;Civic;47171
23/abr/20;Americana;SP;Bento Martins;2050;Civic;43763
23/abr/20;Americana;SP;Bento Martins;2050;Fiesta;14394
23/abr/20;Americana;SP;Bento Martins;2050;Corola;50260
23/abr/20;Americana;SP;Bento Martins;2050;EcoSport;28244
23/abr/20;Americana;SP;Bento Martins;2050;Polo;51581
23/abr/20;Americana;SP;Bento Martins;2050;Uno;24769
09/mai/20;Americana;SP;Bento Martins;2050;Civic;41201
09/mai/20;Americana;SP;Bento Martins;2050;Civic;51360
09/mai/20;Americana;SP;Bento Martins;2050;Pálio;55141
09/mai/20;Americana;SP;Bento Martins;2050;Cruze;31185
09/mai/20;Americana;SP;Bento Martins;2050;Corola;41471
09/mai/20;Americana;SP;Bento Martins;2050;EcoSport;24776
09/mai/20;Americana;SP;Bento Martins;2050;Polo;29273
09/mai/20;Americana;SP;Bento Martins;2050;Corola;26326
21/mai/20;Americana;SP;Bento Martins;2050;Corola;37720
21/mai/20;Americana;SP;Bento Martins;2050;Polo;30581
21/mai/20;Americana;SP;Bento Martins;2050;Logan;15609
21/mai/20;Americana;SP;Bento Martins;2050;Civic;45113
27/mai/20;Americana;SP;Bento Martins;2050;Ka;58903
27/mai/20;Americana;SP;Bento Martins;2050;Cruze;41984
27/mai/20;Americana;SP;Bento Martins;2050;Ka;59679
27/mai/20;Americana;SP;Bento Martins;2050;Polo;50162
27/mai/20;Americana;SP;Bento Martins;2050;Civic;51771
27/mai/20;Americana;SP;Bento Martins;2050;Ka;22688
27/mai/20;Americana;SP;Bento Martins;2050;Pálio;54357
27/mai/20;Americana;SP;Bento Martins;2050;Polo;59492
27/mai/20;Americana;SP;Bento Martins;2050;Ka;59921
27/mai/20;Americana;SP;Bento Martins;2050;EcoSport;59620
09/mai/20;Americana;SP;Bento Martins;2050;EcoSport;14370
09/mai/20;Americana;SP;Bento Martins;2050;EcoSport;17129
09/mai/20;Americana;SP;Bento Martins;2050;Cruze;28150
09/mai/20;Americana;SP;Bento Martins;2050;Gol;22814
09/mai/20;Americana;SP;Bento Martins;2050;Pálio;44359
09/mai/20;Americana;SP;Bento Martins;2050;Pálio;53929
09/mai/20;Americana;SP;Bento Martins;2050;Logan;48111
09/mai/20;Americana;SP;Bento Martins;2050;Logan;59371
09/mai/20;Americana;SP;Bento Martins;2050;Polo;16507
22/mai/20;Americana;SP;Bento Martins;2050;Logan;59978
22/mai/20;Americana;SP;Bento Martins;2050;Civic;19970
22/mai/20;Americana;SP;Bento Martins;2050;Ka;19218
22/mai/20;Americana;SP;Bento Martins;2050;EcoSport;27101
22/mai/20;Americana;SP;Bento Martins;2050;Gol;20543
22/mai/20;Americana;SP;Bento Martins;2050;Ka;36444
22/mai/20;Americana;SP;Bento Martins;2050;Ka;19899
22/mai/20;Americana;SP;Bento Martins;2050;Ka;13984
03/mai/20;Americana;SP;Bento Martins;2050;Civic;29711
03/mai/20;Americana;SP;Bento Martins;2050;EcoSport;33714
03/mai/20;Americana;SP;Bento Martins;2050;Pálio;40489
20/mai/20;Americana;SP;Bento Martins;2050;Ka;13573
20/mai/20;Americana;SP;Bento Martins;2050;Gol;50416
20/mai/20;Americana;SP;Bento Martins;2050;Polo;10316
20/mai/20;Americana;SP;Bento Martins;2050;Gol;59884
20/mai/20;Americana;SP;Bento Martins;2050;Pálio;54823
20/mai/20;Americana;SP;Bento Martins;2050;EcoSport;26694
20/mai/20;Americana;SP;Bento Martins;2050;Civic;32986
20/mai/20;Americana;SP;Bento Martins;2050;Corola;59785
26/mai/20;Americana;SP;Bento Martins;2050;Uno;53407
26/mai/20;Americana;SP;Bento Martins;2050;Uno;43057
26/mai/20;Americana;SP;Bento Martins;2050;Polo;32368
26/mai/20;Americana;SP;Bento Martins;2050;Cruze;14540
26/mai/20;Americana;SP;Bento Martins;2050;Logan;55361
26/mai/20;Americana;SP;Bento Martins;2050;Ka;50120
26/mai/20;Americana;SP;Bento Martins;2050;Ka;50605
13/mai/20;Americana;SP;Bento Martins;2050;Civic;55703
13/mai/20;Americana;SP;Bento Martins;2050;Logan;44616
13/mai/20;Americana;SP;Bento Martins;2050;Pálio;39093
13/mai/20;Americana;SP;Bento Martins;2050;Fiesta;56684
13/mai/20;Americana;SP;Bento Martins;2050;Fiesta;23538
13/mai/20;Americana;SP;Bento Martins;2050;Pálio;55105
13/mai/20;Americana;SP;Bento Martins;2050;Polo;48088
13/mai/20;Americana;SP;Bento Martins;2050;Civic;52783
13/mai/20;Americana;SP;Bento Martins;2050;Polo;15020
15/mai/20;Americana;SP;Bento Martins;2050;Civic;44015
15/mai/20;Americana;SP;Bento Martins;2050;Fiesta;14385
15/mai/20;Americana;SP;Bento Martins;2050;Ka;33530
